userid,label,ff,inf,type1,type2,type3,times,,,,,,,,,,,
55197144,1,117.875,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55398486,1,69,0,0.692307692,0.307692308,0,0,0,0,0,0,1,0,0,0,1,1,1
55639200,1,84.5,0,0.909090909,0,0.090909091,0,1,1,1,0,1,1,0,0,1,1,0
55825155,1,28.76923077,0,0.5,0,0.5,1,0,0,1,0,0,1,0,1,0,1,1
55962452,1,24.6875,0.058823529,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
56163699,1,72.125,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
56232036,1,25.8125,0,0.966386555,0.008403361,0.025210084,1,0,0,0,0,1,1,1,0,1,1,1
56484656,1,18.5625,0,0.304347826,0.347826087,0.347826087,1,1,0,0,0,0,0,0,1,1,1,1
57475867,1,75.38461538,0,0.904761905,0,0.095238095,0,0,1,0,0,1,0,0,1,1,0,1
57697039,1,48.63636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57710065,1,64.28571429,0,0.043956044,0.043956044,0.912087912,0,0,0,0,1,1,1,1,0,1,0,0
57757511,1,26.11111111,0,0.153846154,0.384615385,0.461538462,1,1,0,0,0,0,0,1,0,0,0,0
58384179,1,43.875,0,0.875,0,0.125,1,0,1,0,0,0,0,0,1,0,0,0
58524901,1,83.83333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
58954460,1,79.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59568791,1,43.71428571,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1
59989426,1,4.669230769,0.148894668,0.492790772,0.224607498,0.28260173,1,1,1,0,0,0,0,1,1,0,0,1
60018650,1,27.25,0,0.761904762,0,0.238095238,1,1,1,0,1,1,1,1,0,0,0,1
60257479,1,49.81818182,0,0.891891892,0.108108108,0,1,0,0,0,0,0,0,1,1,1,0,1
60346119,1,4.102941176,0.037837838,0.911330049,0.014778325,0.073891626,1,1,1,0,0,0,0,1,1,0,0,0
60375971,1,64.28571429,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1
61858165,1,49.83333333,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0
62204600,1,15.72727273,0.0625,0.695652174,0.043478261,0.260869565,1,1,0,0,0,0,1,0,1,1,1,1
62969150,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63417814,1,5.458333333,0.036144578,0.768518519,0.037037037,0.194444444,1,1,0,0,0,0,0,0,1,1,1,1
63471589,1,67.375,0,0.5,0,0.5,0,0,0,0,0,1,1,1,0,1,1,0
63478699,1,61.22222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64110707,1,18.82758621,0,0.545454545,0,0.454545455,1,0,1,0,0,1,0,0,0,1,1,1
64891773,1,25.22222222,0,0.4,0,0.6,1,0,0,0,1,0,0,0,0,0,0,0
64968114,1,80.625,0,0.095238095,0.904761905,0,0,0,1,0,1,1,1,0,0,0,1,0
65319316,1,42.78571429,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66618364,1,37.26666667,0,0.764705882,0,0.235294118,1,1,1,0,0,0,0,0,0,0,0,1
66618584,1,146,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
66984417,1,8.4,0.016366612,0.98907325,0.000404694,0.010522056,1,1,0,0,0,0,0,1,1,1,1,1
67041122,1,64.22222222,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67828913,1,193,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67856562,1,52.66666667,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1
67946273,1,58.77777778,0,0.333333333,0,0.666666667,0,0,0,0,0,1,1,1,0,0,0,1
68524294,1,82,0,0.9,0.1,0,0,1,0,0,0,0,0,0,1,1,1,1
69137598,1,144.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
69406812,1,35.38888889,0.005899705,0.693251534,0.00408998,0.302658487,0,0,0,1,0,0,1,1,0,1,1,1
69412978,1,6.225988701,0.125,0.685714286,0.020408163,0.293877551,0,1,0,0,0,0,1,1,0,1,1,0
69763238,1,180.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70277715,1,75.14285714,0.131578947,0.76,0.24,0,1,0,0,0,0,0,0,1,1,1,0,1
70468385,1,8.636363636,0,0.989795918,0,0.010204082,0,0,0,0,1,1,1,1,1,0,0,0
72024595,1,66.75,0,0.970588235,0.029411765,0,1,1,0,0,1,0,0,1,1,1,1,1
72186699,1,6,0.031782589,0.992684042,0.001828989,0.005486968,0,0,0,0,0,1,1,1,0,1,1,1
72348749,1,12.27272727,0.024193548,0.911764706,0.014705882,0.073529412,1,0,0,0,0,0,1,1,1,1,1,1
72835654,1,4.921568627,0.046153846,0.223880597,0.016073479,0.760045924,0,1,1,1,1,1,0,1,0,0,0,0
72849399,1,69.5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
72852291,1,56.09090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73473444,1,3.571428571,0,0.719178082,0.102739726,0.178082192,0,0,0,0,0,0,0,0,0,1,1,1
73766975,1,8.541666667,0.125,0.355555556,0.133333333,0.511111111,1,0,0,0,0,1,1,1,0,0,1,1
75683534,1,16.48148148,0.166666667,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0
75807122,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75921800,1,79.83333333,0,0.5,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0
76361849,1,11.41666667,0.055555556,0.571428571,0.007936508,0.420634921,1,0,0,0,0,0,0,0,0,1,1,1
77243796,1,43.11111111,0,0.6875,0.0625,0.25,0,0,0,0,0,0,1,1,1,1,0,0
77293750,1,29.6,0.12,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1
77334182,1,20.38888889,0,0.714285714,0.071428571,0.214285714,0,0,0,0,0,0,0,1,0,0,1,1
77350242,1,25.47368421,0,0.8,0,0.2,1,0,0,0,0,0,0,0,1,0,1,1
77413855,1,44.69230769,0.024350649,0.679162073,0.314222712,0.006615215,0,1,0,0,1,0,1,1,0,0,1,1
77443610,1,110.2,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
77668831,1,108.4444444,0,0.166666667,0,0.833333333,0,0,1,0,0,0,0,0,0,1,0,0
78468090,1,43.875,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79015296,1,65.3,0,0.029850746,0.970149254,0,0,0,0,0,1,0,1,1,0,1,0,1
79749293,1,42.69230769,0.076923077,0.928571429,0,0.071428571,0,0,1,0,0,0,0,1,1,1,0,0
79860976,1,83.2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1
80194139,1,65.625,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1
82100136,1,21.56521739,0,0.714285714,0.119047619,0.166666667,0,1,0,1,1,1,1,0,0,0,0,0
82122078,1,53.61538462,0.333333333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
82529943,1,10.56521739,0.141361257,0.78600823,0.076131687,0.137860082,0,0,0,1,1,1,1,0,0,0,1,1
82839114,1,84.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83293188,1,5.256281407,0.065539112,0.47633434,0.239677744,0.283987915,0,1,1,1,1,1,0,1,1,0,0,0
83697927,1,21.81481481,0,0.928571429,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,1
83895093,1,122.6,0,0.892857143,0.107142857,0,0,0,0,0,0,0,0,1,1,1,0,1
84539426,1,84.25,0,0.125,0.25,0.625,1,0,0,0,1,1,0,1,1,1,1,1
87752806,1,148.5,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,1,0,1,0,1
88517573,1,7.775862069,0.002702703,0.994623656,0,0.005376344,1,1,1,0,0,0,0,0,1,1,1,1
88563527,1,32.89473684,0,0.964705882,0.011764706,0.023529412,1,1,1,0,0,0,0,1,0,0,1,1
88697962,1,169.3333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
88866261,1,47.55555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89225998,1,71,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0
89799649,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89963109,1,19.75,0,0.6875,0,0.3125,0,1,1,0,1,1,1,0,0,0,0,1
91067394,1,99.33333333,0,0.583333333,0.416666667,0,0,1,0,0,1,1,0,1,1,1,0,0
91350980,1,1.772925764,0.01242236,0.725225225,0.099099099,0.175675676,1,1,0,0,0,0,1,1,1,1,1,0
91781300,1,1.50101833,0.385589865,0.40416,0.1952,0.40064,1,0,0,0,0,0,1,1,1,0,1,1
92048929,1,60.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
92525390,1,99.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92767071,1,28.07142857,0,0.454545455,0,0.545454545,1,1,1,1,0,1,1,0,0,0,0,0
93225500,1,80.85714286,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
94244578,1,96,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
94528740,1,56.57692308,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
95439836,1,76.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95602959,1,8.449275362,0,0.553191489,0.255319149,0.191489362,0,1,1,1,0,1,1,1,0,0,0,0
95695519,1,55.44444444,0.166666667,0.214285714,0.071428571,0.714285714,0,0,0,0,0,0,1,1,1,1,1,0
95782748,1,123.4,0,0.904761905,0.095238095,0,0,0,0,0,0,1,0,1,1,1,1,1
96123681,1,121.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96487747,1,13.76470588,0.037037037,0.311778291,0.071593533,0.616628176,0,1,1,1,0,0,0,1,1,1,0,0
96730829,1,78.33333333,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
96871607,1,93.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
96882337,1,11.55737705,0,0.512923607,0.013785181,0.473291212,1,1,0,0,0,0,1,0,0,0,0,0
96917059,1,2.515789474,0.01188455,0.494957983,0.04789916,0.457142857,0,0,0,1,0,0,1,1,0,0,0,1
97275343,1,69.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
97859473,1,26.92307692,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97904722,1,9.911764706,0,0.685344828,0.051724138,0.262931034,0,1,0,0,0,1,1,1,1,0,0,0
99268708,1,169.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99469213,1,12.24489796,0,0.857142857,0,0.142857143,0,1,0,1,1,0,0,0,1,1,0,1
99624861,1,4.37593985,0.320175439,0.5,0.00877193,0.49122807,1,1,1,0,0,0,0,0,1,0,1,1
100219528,1,48.55555556,0,0.833333333,0.166666667,0,0,0,0,1,0,0,1,0,0,0,1,1
100370448,1,52.28571429,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
101330413,1,10.12962963,0.029715762,0.659846547,0.05029838,0.289855072,1,0,0,0,0,0,0,0,1,1,1,1
101399567,1,118.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101573373,1,51.75,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
101892747,1,148.6666667,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
102336226,1,110.6666667,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0
102701930,1,24,0.142857143,0.823529412,0.117647059,0.058823529,0,1,1,0,0,0,0,1,0,0,1,0
103159736,1,61.66666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104657589,1,74.42857143,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104850934,1,104.2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
105510200,1,75.75,0,0.5,0,0.5,0,0,0,0,1,0,1,1,0,0,0,0
105696650,1,16.075,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0
105748476,1,53.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105790281,1,20.35294118,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
106193762,1,33.15384615,0,0.529411765,0,0.470588235,0,0,0,0,0,0,0,0,0,1,1,1
106595346,1,21.14705882,0,0.322580645,0.019354839,0.658064516,1,1,1,0,0,0,0,1,0,1,1,0
106622116,1,431,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1
107013897,1,32.57142857,0,0.526315789,0.105263158,0.368421053,1,0,0,1,1,1,0,0,0,0,0,0
107914508,1,1.38869863,0.513902681,0.624302542,0.05982641,0.315871048,0,0,1,1,1,1,0,0,0,0,0,0
108061353,1,67.26666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108133351,1,144,0,0.888888889,0.111111111,0,0,0,0,0,0,0,0,0,1,1,0,0
108581391,1,207,0,0.6,0.4,0,1,0,0,1,0,1,0,0,0,1,1,0
109066883,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109075883,1,39.4,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1
109553706,1,14.125,0.064685315,0.933115824,0.016313214,0.050570962,0,0,0,0,0,1,1,1,1,1,1,1
110875970,1,4.137142857,0.259259259,0.232758621,0.155172414,0.612068966,1,1,1,0,0,0,0,1,1,1,1,0
110962110,1,72.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111198123,1,36.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
112131340,1,121.8,0,0.857142857,0.142857143,0,0,0,0,1,0,1,1,0,0,0,1,1
112188483,1,40.16666667,0.043478261,0.273809524,0,0.726190476,0,0,0,0,1,0,0,1,1,1,1,0
112200531,1,48,0,0.4,0.3,0.3,0,0,0,0,1,1,1,0,1,1,1,0
112540516,1,25.08,0,0.97761194,0,0.02238806,1,0,0,0,0,1,1,1,0,1,0,0
113856083,1,46.7,0.04,0.555555556,0.444444444,0,0,0,0,0,0,1,1,1,1,0,0,0
113971880,1,4.931034483,0.025210084,0.305912596,0.241645244,0.452442159,0,0,0,0,0,0,0,1,1,1,1,0
114099935,1,149.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115443974,1,38.72727273,0,0.9,0,0.1,1,1,0,0,0,0,1,0,0,1,1,1
116265574,1,41.92857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116397637,1,120.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118061444,1,79.85714286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118120588,1,144.5,0.014150943,0.959276018,0.036199095,0.004524887,1,1,0,1,0,1,0,0,0,0,0,0
119227710,1,82,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
119926900,1,50.85714286,0,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1
120459203,1,56.85714286,0.043918919,0.699763593,0.300236407,0,1,0,0,0,0,0,1,0,0,1,1,1
120877377,1,35.83333333,0.25,0.571428571,0.142857143,0.285714286,1,0,0,0,0,0,1,1,0,0,0,1
120957631,1,17.30434783,0,0.9,0,0.1,1,0,1,0,1,0,1,1,0,1,0,1
121102940,1,41.26086957,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121197358,1,127.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121309790,1,27.6,0.4,0.833333333,0,0.166666667,1,1,1,0,0,0,0,0,1,0,1,0
121480993,1,9.516666667,0.095238095,0.653696498,0.171206226,0.175097276,1,1,1,1,0,1,0,1,1,0,0,0
121795261,1,65.71428571,0,0.041666667,0,0.958333333,0,0,1,0,0,0,1,0,1,1,1,0
122075266,1,109.6666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122511648,1,35.84615385,0,0.2,0.45,0.35,1,1,1,0,0,0,0,1,0,0,1,0
122963011,1,134.8571429,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0
123358291,1,9.043478261,0.189189189,0.569230769,0.153846154,0.276923077,0,0,0,0,1,1,0,1,1,1,0,0
123599990,1,33.81818182,0,0,0.1,0.9,1,1,0,0,0,0,0,1,1,1,0,1
123952912,1,136,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
124419079,1,94.4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
124447429,1,66.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124964940,1,143.75,0,0.75,0,0.25,0,0,0,1,0,1,0,1,0,0,0,0
125514462,1,55,0,0.75,0.166666667,0.083333333,0,1,1,0,1,1,1,0,0,0,0,1
125528862,1,12.13043478,0,0.846153846,0.076923077,0.076923077,1,0,1,0,0,0,0,0,1,0,1,0
126216653,1,101.6666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
126984069,1,84.57142857,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
127375715,1,18.6875,0.044444444,0.1875,0.15,0.6625,1,1,1,0,0,0,0,0,1,1,1,1
127423382,1,22.13043478,0.25,0.210526316,0,0.789473684,0,0,0,0,0,0,0,1,1,0,0,1
128278995,1,6.199356913,0.184210526,0.745098039,0.117647059,0.137254902,1,0,0,0,0,0,0,1,1,1,1,0
128595293,1,144.5714286,0,0.414285714,0.585714286,0,0,0,1,1,1,0,1,1,1,1,0,0
128620164,1,97.33333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
128933295,1,143.25,0,0.538461538,0.461538462,0,0,1,0,0,0,0,0,0,1,0,0,0
129729416,1,43.84615385,0,0.461538462,0,0.538461538,0,0,0,1,1,0,0,1,1,0,0,0
129899218,1,92.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
129966583,1,22.48275862,0,0.388888889,0.194444444,0.416666667,1,1,1,0,0,0,0,1,0,0,1,1
130303998,1,6.426229508,0.3515625,0.47761194,0.217661692,0.304726368,0,1,1,0,0,0,1,1,1,1,0,0
132278621,1,125,0,0.5,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0
132494511,1,185.3333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133434448,1,27.6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
133762771,1,23.2,0.071428571,0.5,0.214285714,0.285714286,0,1,1,0,0,0,0,1,0,0,1,0
134332869,1,28.66666667,0,0.916666667,0.041666667,0.041666667,0,0,1,1,0,0,0,0,1,1,0,1
134678238,1,21.61111111,0,0.8,0,0.2,0,1,0,0,0,0,0,0,0,0,1,1
135026061,1,25.875,0,0,0.333333333,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0
135555380,1,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135637721,1,78.57142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135680610,1,204.5,0,0.75,0.125,0.125,1,0,1,0,0,0,0,1,0,1,1,0
136277724,1,59.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137515361,1,78.42857143,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137959629,1,385,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
138190464,1,33.44444444,0,0.533333333,0,0.466666667,0,0,0,0,0,0,0,0,0,1,1,1
138211958,1,13.5952381,0.046511628,0.112860892,0.152230971,0.734908136,1,1,1,0,0,0,0,0,1,0,1,1
139270785,1,106.4,0,0.5,0.5,0,0,0,1,0,1,1,0,1,1,1,0,1
140176665,1,9.395522388,0.046153846,0.580357143,0.03125,0.388392857,0,0,1,1,0,0,0,0,0,1,1,0
140200549,1,100,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
141394735,1,121.4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
141711158,1,71,0.166666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
141886393,1,43.14285714,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
142150030,1,29.73333333,0,0.5,0,0.5,0,0,0,1,0,0,0,0,0,1,0,0
142876983,1,28.55555556,0,0.272727273,0,0.727272727,1,1,0,0,0,0,0,1,1,1,1,0
143972736,1,40,0.041666667,0.857142857,0,0.142857143,1,0,0,0,0,0,1,0,0,1,1,0
144038714,1,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144748986,1,13.80645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145022907,1,77.76923077,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0
145602813,1,62.9,0,0.969924812,0.030075188,0,1,1,0,0,0,1,1,1,0,0,0,1
146367402,1,81.15384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146913214,1,25.83333333,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0
147107988,1,115.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147266930,1,101.75,0,0.0625,0,0.9375,0,0,0,0,0,0,1,0,0,1,0,0
147813988,1,80.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147847633,1,113.6,0,0.666666667,0,0.333333333,0,1,1,1,0,0,0,0,0,1,1,1
147852405,1,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
147954455,1,38.92857143,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
148151604,1,65.88888889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148896431,1,73.66666667,0,0.921052632,0,0.078947368,1,0,0,1,0,0,0,0,0,0,1,1
150524058,1,39.30769231,0,0.476190476,0.476190476,0.047619048,0,0,1,1,1,1,0,1,0,0,0,0
150861478,1,30.88235294,0.013157895,0.826086957,0.043478261,0.130434783,0,0,0,0,0,1,1,1,1,1,1,1
151474227,1,20.47368421,0,0.666666667,0,0.333333333,1,0,0,1,1,0,0,1,0,1,0,1
152259498,1,114,0,0.538461538,0.461538462,0,1,0,0,0,0,1,0,0,1,0,0,0
152846674,1,75.2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
153575796,1,76.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153824393,1,267.5,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1
153921560,1,15.86111111,0.1,0.096618357,0.086956522,0.816425121,1,0,0,0,0,0,0,1,1,1,1,1
154029272,1,56.42857143,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154237500,1,202.5,0,0.470588235,0,0.529411765,0,0,0,1,0,1,1,0,0,1,0,0
154283899,1,29.5,0,0.857142857,0,0.142857143,1,0,0,0,1,0,0,0,1,0,1,1
154527192,1,67.77777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154856763,1,125.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155102693,1,15.28571429,0.176470588,0.485714286,0,0.514285714,1,0,1,1,0,0,0,0,0,1,1,0
155644172,1,30.57142857,0.022222222,0.283018868,0.012578616,0.704402516,1,1,1,0,0,0,0,0,1,0,0,0
156085716,1,50.875,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
156213843,1,23,0.230769231,0.464285714,0,0.535714286,1,1,1,0,1,0,0,1,1,0,0,0
156242211,1,433,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
157371153,1,45.88888889,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
157614264,1,1.401606426,0.153061224,0.587381703,0.03659306,0.376025237,0,0,1,1,0,1,1,1,1,0,0,0
157769562,1,100,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1
157864555,1,38.57142857,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
158369900,1,211,0,0.888888889,0,0.111111111,0,0,0,0,0,1,0,1,1,0,1,0
158376605,1,51.81818182,0.071428571,0.56,0.12,0.32,0,0,0,0,0,0,0,0,0,1,1,1
158541730,1,173,0,0.931034483,0,0.068965517,0,0,1,0,0,0,0,1,1,0,0,0
159719768,1,29,0,0.5,0.25,0.25,0,1,1,0,0,0,0,0,0,0,0,1
160457617,1,78.2,0,0.8,0,0.2,1,1,0,1,0,1,0,0,0,0,0,0
160574022,1,155.5,0,0.904761905,0,0.095238095,0,0,0,0,0,0,0,0,0,0,1,1
161085466,1,17.07407407,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
161291774,1,25.88888889,0,0.947368421,0.052631579,0,0,1,0,0,0,0,0,0,1,0,1,1
161473116,1,35.41176471,0.026315789,0.912,0.08,0.008,0,0,0,0,0,0,0,0,1,1,1,1
162039067,1,45.21428571,0.016,0.485436893,0.023300971,0.491262136,0,1,1,0,0,0,1,1,0,1,0,0
163142123,1,53.5,0,0,0.666666667,0.333333333,0,0,0,0,0,0,1,0,1,0,1,0
164176771,1,34.92307692,0.142857143,0.291666667,0.020833333,0.6875,0,1,0,1,1,0,0,0,1,0,0,0
164239619,1,30.05,0,0.666666667,0,0.333333333,0,0,0,1,0,1,1,0,0,0,0,0
164432890,1,58.5,0,0.142857143,0,0.857142857,0,1,0,0,0,0,0,1,0,0,0,1
164508239,1,9.538461538,0.025641026,0.386904762,0.265873016,0.347222222,0,0,1,1,0,0,0,0,1,1,1,1
166324591,1,49.09090909,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
166737008,1,48.77777778,0.111111111,0.28125,0,0.71875,1,1,0,0,0,0,0,1,1,0,0,0
167566699,1,52.66666667,0,0.163265306,0.081632653,0.755102041,0,0,0,0,0,0,0,1,1,1,0,0
168287685,1,31.75,0.117647059,0.365591398,0.107526882,0.52688172,1,0,0,0,0,0,0,0,0,1,1,1
168686865,1,20.6,0,0.833333333,0.166666667,0,0,0,0,1,0,0,0,1,1,1,1,0
168773175,1,17.95652174,0,0.5,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0
168872531,1,11.52941176,0.015915119,0.663732394,0.001760563,0.334507042,1,0,0,0,0,0,1,0,1,1,1,1
169141228,1,31.94736842,0.125,0.857142857,0,0.142857143,1,1,0,0,0,0,0,0,1,0,0,0
169147207,1,7.293577982,0.06514864,0.573033708,0.009061254,0.417905038,1,0,0,0,0,0,0,0,1,1,1,1
169433349,1,23,0.035714286,0.727272727,0,0.272727273,0,0,0,0,0,1,1,1,1,0,0,0
169474438,1,168,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1
169497745,1,107.6666667,0,0.327777778,0.038888889,0.633333333,1,1,0,0,1,1,1,0,0,0,0,1
170144297,1,41.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
170486247,1,25.16666667,0,0.111111111,0.055555556,0.833333333,0,1,1,0,0,0,0,1,0,1,0,0
171066133,1,24.41176471,0,0.857142857,0.071428571,0.071428571,0,1,1,0,0,0,1,1,1,0,0,0
171081216,1,51.83333333,0,0.014285714,0,0.985714286,0,1,0,0,1,1,1,1,0,0,0,0
171990690,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172164229,1,106.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
173215914,1,52.46153846,0.2,0.294117647,0,0.705882353,0,0,0,0,0,0,0,1,0,1,0,1
174036384,1,57.875,0.052631579,0.95,0.05,0,0,0,0,0,1,0,1,0,1,1,0,0
176096243,1,9.169230769,0.097560976,0.585714286,0.304761905,0.10952381,0,0,0,0,0,1,1,1,0,1,1,1
176506844,1,154.25,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
176509349,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176736646,1,81.4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
177878468,1,81.33333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
178366319,1,67.4,0,0.5,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0
